mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_nthread,param_objective,param_reg_lambda,param_seed,param_silent,param_subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy
146.65086603164673,1.7679196362904062,0.7003188610076905,0.050199807542529506,1.0,0.001,0.05,7,20,150,10,reg:linear,100,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 7, 'min_child_weight': 20, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 100, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,,,,,,85,,,,,,,
163.20936880111694,3.014230292533303,0.8899198532104492,0.055539008931058655,1.0,0.001,0.05,10,5,100,10,reg:linear,1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,58.49215526448015,60.467671261966785,60.199347796962,,,,84,,56.041080709599655,56.30759944112525,55.99224093881193,56.38289272332525,,
160.5894672870636,0.5692895354547809,0.7317321300506592,0.04780356344619692,1.0,0.001,0.05,10,5,100,10,reg:linear,0.1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 0.1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,60.33598676760196,60.08061013142824,,,,83,,55.876867213855455,,,56.28027812407019,,
159.01478352546692,2.7967715812069014,0.8919562816619873,0.056110860555833454,1.0,0.001,0.05,10,5,100,10,reg:linear,10,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 10, 'seed': 101, 'silent': 1, 'subsample': 0.9}",62.293863352255975,58.70966442722415,60.7084275936015,60.41338985659203,61.90756298567509,60.80658009276276,1.2637628433555452,4,56.503189169974945,56.629487684624756,56.86033290426772,56.59816727553119,57.117174151982375,56.741670237276196,0.22142053342331788
159.73685660362244,1.6917577780657511,0.6356152057647705,0.07501305159718312,1.0,0.001,0.05,10,5,100,10,reg:linear,100,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 100, 'seed': 101, 'silent': 1, 'subsample': 0.9}",63.24033129262317,59.34755618043606,61.51612441823593,61.03505238307578,62.589352053471046,61.54568209802872,1.3456954826827912,2,58.0989487428965,58.002968602066204,,,58.6406779194797,,
237.40686917304993,2.2797022941897094,1.5030823707580567,0.09862846776462622,1.0,0.001,0.05,10,5,150,10,reg:linear,1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,60.37803639624656,,,,,82,,,,55.5631118543556,,,
232.33119583129883,2.24075078725604,1.0962284088134766,0.29324485798216854,1.0,0.001,0.05,10,5,150,10,reg:linear,0.1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 0.1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,,,,,,81,,55.3955658032272,,,,,
230.32333526611328,2.4076877975850897,1.3556105136871337,0.09825504587520315,1.0,0.001,0.05,10,5,150,10,reg:linear,10,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 10, 'seed': 101, 'silent': 1, 'subsample': 0.9}",62.23576775414382,,60.63311862051486,,61.81319681558352,,,80,,56.10408180652669,,56.29884569238961,,,
231.15594420433044,2.420276447771849,0.998564624786377,0.20207139508116204,1.0,0.001,0.05,10,5,150,10,reg:linear,100,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 100, 'seed': 101, 'silent': 1, 'subsample': 0.9}",63.174257263913944,59.16106683745852,61.45422051907655,,,,,79,,57.58556188605621,,,58.150170743648985,,
160.70777678489685,2.5369276813271373,0.8708499908447266,0.05406293437725981,1.0,0.001,0.05,10,10,100,10,reg:linear,1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 10, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",62.008688505683395,58.48194404293983,60.53310920460335,,,,,78,,56.138993266062386,,,,,
161.21960239410402,1.4486381191356958,0.7354827404022217,0.08680659360752699,1.0,0.001,0.05,10,10,100,10,reg:linear,0.1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 10, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 0.1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,58.43232433836904,60.48976977045876,,,,,92,,,,,,,
159.8111608028412,1.8396509063338282,0.8093066692352295,0.08240422147792203,1.0,0.001,0.05,10,10,100,10,reg:linear,10,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 10, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 10, 'seed': 101, 'silent': 1, 'subsample': 0.9}",62.1707179647238,58.66787367775257,60.758243214448115,60.45089223894329,,,,109,,56.687194008771556,,56.761944013855114,57.16290476085214,,
158.48592762947084,3.786394048815551,0.6654387474060058,0.08390662881239953,1.0,0.001,0.05,10,10,100,10,reg:linear,100,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 10, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 100, 'seed': 101, 'silent': 1, 'subsample': 0.9}",62.96462883074088,59.38856081353181,61.54373308695489,61.04537209717944,62.66826316059265,61.52211013155309,1.278618418032674,3,58.12931971558285,58.04167586106465,,,58.77538188032854,,
228.88579773902893,3.0188010320742467,1.4024048328399659,0.12163505303590116,1.0,0.001,0.05,10,10,150,10,reg:linear,1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 10, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,,,,,,110,,,,,,,
232.75067973136902,4.41232663261075,1.2903429508209228,0.08524318663678095,1.0,0.001,0.05,10,10,150,10,reg:linear,0.1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 10, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 0.1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,,,,,,111,,,,,,,
229.876623916626,3.248639586917432,1.4263996124267577,0.07530537493969205,1.0,0.001,0.05,10,10,150,10,reg:linear,10,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 10, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 10, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,60.744151397562696,,,,,129,,,,,,,
230.43947834968566,3.9398588491960527,1.1437495708465577,0.12322871019592639,1.0,0.001,0.05,10,10,150,10,reg:linear,100,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 10, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 100, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,59.17230087617169,61.46877661924326,60.83040692153716,,,,130,57.65375364525891,57.5893089565513,,,,,
